event_id,prediction_probability,prediction_probability
89d96f06-af1b-11ea-9f23-4865ee11b869,0.9619882,0.9619882
8a126af4-af1b-11ea-be0b-4865ee11b869,0.8723254,0.8723254
8a3a70fe-af1b-11ea-a660-4865ee11b869,0.5318447,0.5318447
8aa2730a-af1b-11ea-893f-4865ee11b869,0.86666465,0.86666465
8ac20746-af1b-11ea-959e-4865ee11b869,0.7901738,0.7901738
8b037752-af1b-11ea-9c14-4865ee11b869,0.6877511,0.6877511
8b1fec88-af1b-11ea-aaae-4865ee11b869,0.44453916,0.44453916
8b746294-af1b-11ea-b876-4865ee11b869,0.43737063,0.43737063
8b8a25a6-af1b-11ea-a65b-4865ee11b869,0.53863937,0.53863937
8ba2e4e6-af1b-11ea-8a5d-4865ee11b869,0.84856683,0.84856683
8bb291a4-af1b-11ea-8c4e-4865ee11b869,0.67811424,0.67811424
8bbac95a-af1b-11ea-a236-4865ee11b869,0.4322424,0.4322424
8c5e3ab6-af1b-11ea-8cb2-4865ee11b869,0.47595954,0.47595954
8d818502-af1b-11ea-a2ed-4865ee11b869,0.91359687,0.91359687
8d9047f8-af1b-11ea-ad06-4865ee11b869,0.94958293,0.94958293
8da5e40a-af1b-11ea-9596-4865ee11b869,0.8410364,0.8410364
8e38041e-af1b-11ea-b4d9-4865ee11b869,0.67308193,0.67308193
8eb591b4-af1b-11ea-81d8-4865ee11b869,0.6086166,0.6086166
8ed2f0a4-af1b-11ea-82bd-4865ee11b869,0.8612482,0.8612482
8ebcb8ba-af1b-11ea-8c5e-4865ee11b869,0.5596453,0.5596453
8eda3eb0-af1b-11ea-bb07-4865ee11b869,0.7388587,0.7388587
8ee88cb8-af1b-11ea-951f-4865ee11b869,0.83445746,0.83445746
901b48f4-af1b-11ea-a6d4-4865ee11b869,0.61994326,0.61994326
90b2549e-af1b-11ea-929e-4865ee11b869,0.78416747,0.78416747
90c0a2b4-af1b-11ea-8aef-4865ee11b869,0.93400705,0.93400705
90dd8cd2-af1b-11ea-aacc-4865ee11b869,0.9516661,0.9516661
90c99d4a-af1b-11ea-901c-4865ee11b869,0.77972496,0.77972496
90d3a876-af1b-11ea-a5d2-4865ee11b869,0.8417465,0.8417465
90e74a26-af1b-11ea-ac72-4865ee11b869,0.7400908,0.7400908
9115b468-af1b-11ea-b9e2-4865ee11b869,0.89230776,0.89230776
9164b030-af1b-11ea-b57a-4865ee11b869,0.6517047,0.6517047
9181ae4c-af1b-11ea-8c12-4865ee11b869,0.64952826,0.64952826
91732564-af1b-11ea-8a72-4865ee11b869,0.3828078,0.3828078
91acd352-af1b-11ea-ae01-4865ee11b869,0.85594964,0.85594964
91bc591a-af1b-11ea-aab3-4865ee11b869,0.87194055,0.87194055
91f432c6-af1b-11ea-bb6b-4865ee11b869,0.9697983,0.9697983
91fba7ba-af1b-11ea-a14f-4865ee11b869,0.9247621,0.9247621
920a1cc6-af1b-11ea-a23b-4865ee11b869,0.79581344,0.79581344
9202cec6-af1b-11ea-a9db-4865ee11b869,0.9526872,0.9526872
921191ba-af1b-11ea-a18a-4865ee11b869,0.8966614,0.8966614
92730750-af1b-11ea-92c6-4865ee11b869,0.6673785,0.6673785
926b30c8-af1b-11ea-9e31-4865ee11b869,0.71187884,0.71187884
928a9dec-af1b-11ea-9b1f-4865ee11b869,0.3300543,0.3300543
9282db06-af1b-11ea-9162-4865ee11b869,0.8504254,0.8504254
92919dfe-af1b-11ea-90c5-4865ee11b869,0.6715324,0.6715324
9298c508-af1b-11ea-8ca9-4865ee11b869,0.70724493,0.70724493
92ae3a26-af1b-11ea-802d-4865ee11b869,0.8781264,0.8781264
92b58826-af1b-11ea-85c0-4865ee11b869,0.8555593,0.8555593
95ab7698-af1b-11ea-8a33-4865ee11b869,0.7580147,0.7580147
95b2c498-af1b-11ea-a336-4865ee11b869,0.7401812,0.7401812
95e4fd6c-af1b-11ea-9c85-4865ee11b869,0.7511596,0.7511596
960ca21a-af1b-11ea-9556-4865ee11b869,0.8335147,0.8335147
9604b81e-af1b-11ea-9c79-4865ee11b869,0.9440909,0.9440909
9614b2e4-af1b-11ea-aa7f-4865ee11b869,0.85651344,0.85651344
974ab30a-af1b-11ea-bb42-4865ee11b869,0.17961401,0.17961401
9752c3d4-af1b-11ea-bd95-4865ee11b869,0.9275109,0.9275109
9759c3e4-af1b-11ea-ac66-4865ee11b869,0.49725038,0.49725038
97aa6bcc-af1b-11ea-a7b8-4865ee11b869,0.9558563,0.9558563
980cf5f4-af1b-11ea-8419-4865ee11b869,0.80973816,0.80973816
98141d00-af1b-11ea-a287-4865ee11b869,0.8850695,0.8850695
9832ee6c-af1b-11ea-9b75-4865ee11b869,0.91752416,0.91752416
9822ccd0-af1b-11ea-bb69-4865ee11b869,0.87083626,0.87083626
98435df4-af1b-11ea-a3c1-4865ee11b869,0.8354238,0.8354238
990b2a8c-af1b-11ea-9005-4865ee11b869,0.7447393,0.7447393
990319ca-af1b-11ea-8905-4865ee11b869,0.78496224,0.78496224
99d5f3fa-af1b-11ea-9a30-4865ee11b869,0.8309432,0.8309432
99de2bc0-af1b-11ea-a55f-4865ee11b869,0.89860934,0.89860934
99edec48-af1b-11ea-a7f0-4865ee11b869,0.93827033,0.93827033
99e60274-af1b-11ea-aef3-4865ee11b869,0.9294898,0.9294898
99f5fd1c-af1b-11ea-b324-4865ee11b869,0.79908246,0.79908246
9a05d0ba-af1b-11ea-8daa-4865ee11b869,0.72335964,0.72335964
9a1445c6-af1b-11ea-9b19-4865ee11b869,0.9117149,0.9117149
9adfbe2e-af1b-11ea-9a50-4865ee11b869,0.2700155,0.2700155
9b18cf8c-af1b-11ea-909d-4865ee11b869,0.9208779,0.9208779
9b01120c-af1b-11ea-be54-4865ee11b869,0.81610656,0.81610656
9b10e5ba-af1b-11ea-bcd9-4865ee11b869,0.8385023,0.8385023
9b28f114-af1b-11ea-b780-4865ee11b869,0.95092434,0.95092434
9b384ff0-af1b-11ea-9ec6-4865ee11b869,0.9282858,0.9282858
9b7750f6-af1b-11ea-8d95-4865ee11b869,0.6599667,0.6599667
9c396c9e-af1b-11ea-a6bb-4865ee11b869,0.9610619,0.9610619
9c50b592-af1b-11ea-b8cc-4865ee11b869,0.85695904,0.85695904
9cc3c542-af1b-11ea-a1e9-4865ee11b869,0.48223126,0.48223126
9ce8244c-af1b-11ea-afe6-4865ee11b869,0.86805385,0.86805385
9ccaec4c-af1b-11ea-8fbe-4865ee11b869,0.59648275,0.59648275
9cd26142-af1b-11ea-8bb0-4865ee11b869,0.8326621,0.8326621
9ce0af58-af1b-11ea-8dfe-4865ee11b869,0.89220995,0.89220995
9cef724c-af1b-11ea-aeb6-4865ee11b869,0.71381587,0.71381587
9ee1794a-af1b-11ea-aff1-4865ee11b869,0.19702931,0.19702931
9f5a284c-af1b-11ea-9ef3-4865ee11b869,0.65561455,0.65561455
9f8ba262-af1b-11ea-9b47-4865ee11b869,0.90746295,0.90746295
a019ec82-af1b-11ea-a5e5-4865ee11b869,0.8568551,0.8568551
a02ccb80-af1b-11ea-8541-4865ee11b869,0.62772644,0.62772644
a047eb36-af1b-11ea-b51f-4865ee11b869,0.5722677,0.5722677
a11536d8-af1b-11ea-b999-4865ee11b869,0.50810635,0.50810635
a13af4ca-af1b-11ea-a56c-4865ee11b869,0.6531602,0.6531602
a1437a76-af1b-11ea-84cf-4865ee11b869,0.82424355,0.82424355
a12b95fe-af1b-11ea-a3fe-4865ee11b869,0.8085096,0.8085096
a14b073a-af1b-11ea-8bda-4865ee11b869,0.7728095,0.7728095
a15b0146-af1b-11ea-8255-4865ee11b869,0.3768212,0.3768212
a181e376-af1b-11ea-b049-4865ee11b869,0.83214086,0.83214086
a1d6f538-af1b-11ea-8dc8-4865ee11b869,0.90199745,0.90199745
a1e716c6-af1b-11ea-851b-4865ee11b869,0.8707793,0.8707793
a1ef2792-af1b-11ea-8864-4865ee11b869,0.8750614,0.8750614
a1df05ee-af1b-11ea-be0c-4865ee11b869,0.9627389,0.9627389
a206e514-af1b-11ea-80ce-4865ee11b869,0.73072976,0.73072976
a23528f6-af1b-11ea-b0d3-4865ee11b869,0.5506191,0.5506191
a2da5aae-af1b-11ea-af32-4865ee11b869,0.55580634,0.55580634
a2ca870c-af1b-11ea-b6a8-4865ee11b869,0.8174087,0.8174087
a2e21d90-af1b-11ea-9849-4865ee11b869,0.82690305,0.82690305
a2ea7c68-af1b-11ea-b7d2-4865ee11b869,0.6492578,0.6492578
a40eaa76-af1b-11ea-9fc9-4865ee11b869,0.69619805,0.69619805
a456e0ca-af1b-11ea-bf32-4865ee11b869,0.657813,0.657813
a45e7c50-af1b-11ea-8c3f-4865ee11b869,0.6715321,0.6715321
a4759df8-af1b-11ea-9d04-4865ee11b869,0.95299023,0.95299023
a47cc500-af1b-11ea-b07e-4865ee11b869,0.24606277,0.24606277
a4841306-af1b-11ea-91e7-4865ee11b869,0.8571552,0.8571552
a4e1f97e-af1b-11ea-86f7-4865ee11b869,0.7413447,0.7413447
a5429cca-af1b-11ea-85c6-4865ee11b869,0.8229315,0.8229315
a53ad9ec-af1b-11ea-88be-4865ee11b869,0.9158213,0.9158213
a5327b3e-af1b-11ea-b330-4865ee11b869,0.6211426,0.6211426
a6f78434-af1b-11ea-8855-4865ee11b869,0.8689718,0.8689718
a746589c-af1b-11ea-82b4-4865ee11b869,0.70527035,0.70527035
a76d61b0-af1b-11ea-b771-4865ee11b869,0.7228874,0.7228874
a756a124-af1b-11ea-9f3b-4865ee11b869,0.8865777,0.8865777
a765ecc2-af1b-11ea-862c-4865ee11b869,0.89577764,0.89577764
a77c72c2-af1b-11ea-916c-4865ee11b869,0.9316495,0.9316495
ab03193a-af1b-11ea-a2f3-4865ee11b869,0.45351523,0.45351523
ab19512e-af1b-11ea-a44b-4865ee11b869,0.83393884,0.83393884
ac100182-af1b-11ea-9adc-4865ee11b869,0.6588706,0.6588706
ac4d332e-af1b-11ea-a979-4865ee11b869,0.96373624,0.96373624
ac5f2bb4-af1b-11ea-acdd-4865ee11b869,0.63857454,0.63857454
acb91c10-af1b-11ea-82a3-4865ee11b869,0.9656913,0.9656913
ac9f6424-af1b-11ea-883f-4865ee11b869,0.90192145,0.90192145
aca774f4-af1b-11ea-8df4-4865ee11b869,0.9318679,0.9318679
ade9f03a-af1b-11ea-b40e-4865ee11b869,0.26316252,0.26316252
ae038528-af1b-11ea-a8eb-4865ee11b869,0.52716565,0.52716565
adfa11d8-af1b-11ea-b8b1-4865ee11b869,0.9241565,0.9241565
ae37df70-af1b-11ea-bf3a-4865ee11b869,0.9578413,0.9578413
afd36d5a-af1b-11ea-9fe9-4865ee11b869,0.51085013,0.51085013
b00553e4-af1b-11ea-9c73-4865ee11b869,0.61239445,0.61239445
b033be30-af1b-11ea-a1df-4865ee11b869,0.8664677,0.8664677
b04391dc-af1b-11ea-8f48-4865ee11b869,0.86791,0.86791
b06422f4-af1b-11ea-9a2d-4865ee11b869,0.91275775,0.91275775
b06c33b0-af1b-11ea-a09a-4865ee11b869,0.816066,0.816066
b09b888a-af1b-11ea-bfd7-4865ee11b869,0.82095635,0.82095635
b1467080-af1b-11ea-be9e-4865ee11b869,0.7138175,0.7138175
b154be98-af1b-11ea-b3b8-4865ee11b869,0.7874475,0.7874475
b1650722-af1b-11ea-a1b0-4865ee11b869,0.82319427,0.82319427
b16d65da-af1b-11ea-8fd5-4865ee11b869,0.9123647,0.9123647
b1754fb4-af1b-11ea-b524-4865ee11b869,0.8941089,0.8941089
b1bc34c6-af1b-11ea-b966-4865ee11b869,0.61384594,0.61384594
b1ac66be-af1b-11ea-bda0-4865ee11b869,0.9263905,0.9263905
b1b4509c-af1b-11ea-925e-4865ee11b869,0.40486628,0.40486628
b1c44598-af1b-11ea-ba9f-4865ee11b869,0.5273649,0.5273649
b1cc699a-af1b-11ea-ae90-4865ee11b869,0.72874033,0.72874033
b1e4e9e4-af1b-11ea-ad6e-4865ee11b869,0.5435438,0.5435438
b2937bb4-af1b-11ea-90aa-4865ee11b869,0.34873462,0.34873462
b26b111c-af1b-11ea-b82d-4865ee11b869,0.7903393,0.7903393
b273119c-af1b-11ea-8e8e-4865ee11b869,0.52495736,0.52495736
b28b1cfa-af1b-11ea-b73f-4865ee11b869,0.961766,0.961766
b29c0154-af1b-11ea-9be9-4865ee11b869,0.93520117,0.93520117
b27b4958-af1b-11ea-a211-4865ee11b869,0.9056119,0.9056119
b2ac722e-af1b-11ea-93f9-4865ee11b869,0.50915813,0.50915813
b2b3fb0a-af1b-11ea-9dfe-4865ee11b869,0.8424662,0.8424662
bbfc251c-af1b-11ea-b4f1-4865ee11b869,0.688998,0.688998
bc5fd2cc-af1b-11ea-b4c9-4865ee11b869,0.8046143,0.8046143
bc57741a-af1b-11ea-9ff9-4865ee11b869,0.8663831,0.8663831
bc681e5c-af1b-11ea-8243-4865ee11b869,0.7506886,0.7506886
bc7ad638-af1b-11ea-bf65-4865ee11b869,0.40706638,0.40706638
bcd8aa0c-af1b-11ea-abec-4865ee11b869,0.3490258,0.3490258
bdf548fe-af1b-11ea-80f1-4865ee11b869,0.7759224,0.7759224
bdfe1c94-af1b-11ea-b08b-4865ee11b869,0.8005726,0.8005726
be0e651c-af1b-11ea-ab40-4865ee11b869,0.9685092,0.9685092
be1cb334-af1b-11ea-9ea8-4865ee11b869,0.8605358,0.8605358
6ae41892-af1b-11ea-93b5-4865ee11b869,0.94087124,0.94087124
6b862c46-af1b-11ea-a22c-4865ee11b869,0.92808867,0.92808867
6b8d3e9e-af1b-11ea-9ef1-4865ee11b869,0.6718769,0.6718769
6b94654c-af1b-11ea-a37a-4865ee11b869,0.5446146,0.5446146
6bcd28cc-af1b-11ea-b6cd-4865ee11b869,0.932089,0.932089
6c817fd8-af1b-11ea-9ee0-4865ee11b869,0.7172286,0.7172286
6c8fa6f6-af1b-11ea-9b4b-4865ee11b869,0.63044024,0.63044024
6c96f4e8-af1b-11ea-9c39-4865ee11b869,0.31887054,0.31887054
6c9e42f6-af1b-11ea-a5c3-4865ee11b869,0.823583,0.823583
6ca5430c-af1b-11ea-9a27-4865ee11b869,0.964187,0.964187
6cb39112-af1b-11ea-bf1d-4865ee11b869,0.59410655,0.59410655
6f0def92-af1b-11ea-ad4b-4865ee11b869,0.8035473,0.8035473
6f3725fe-af1b-11ea-9533-4865ee11b869,0.8572715,0.8572715
6f6015d2-af1b-11ea-ad3e-4865ee11b869,0.47820777,0.47820777
6fda9764-af1b-11ea-952c-4865ee11b869,0.67540383,0.67540383
7050d586-af1b-11ea-99ac-4865ee11b869,0.6746319,0.6746319
705a44e4-af1b-11ea-a33b-4865ee11b869,0.79928076,0.79928076
706d23b6-af1b-11ea-a66a-4865ee11b869,0.8042927,0.8042927
709a2f64-af1b-11ea-bb1e-4865ee11b869,0.93958455,0.93958455
71d607ba-af1b-11ea-a15a-4865ee11b869,0.553383,0.553383
71f25626-af1b-11ea-81f5-4865ee11b869,0.6539368,0.6539368
7200a43a-af1b-11ea-a19f-4865ee11b869,0.7998153,0.7998153
72080c9a-af1b-11ea-b9d4-4865ee11b869,0.77945065,0.77945065
720f339a-af1b-11ea-9993-4865ee11b869,0.36576656,0.36576656
72163522-af1b-11ea-86b5-4865ee11b869,0.84955144,0.84955144
726c3098-af1b-11ea-a280-4865ee11b869,0.8715707,0.8715707
729768c2-af1b-11ea-aead-4865ee11b869,0.44764733,0.44764733
729eb6b4-af1b-11ea-95f6-4865ee11b869,0.7906633,0.7906633
72a604c0-af1b-11ea-a021-4865ee11b869,0.51151097,0.51151097
72b452f8-af1b-11ea-87a2-4865ee11b869,0.9039341,0.9039341
72f6d418-af1b-11ea-9c05-4865ee11b869,0.2633873,0.2633873
734a1246-af1b-11ea-bb25-4865ee11b869,0.84215844,0.84215844
73adecf0-af1b-11ea-807c-4865ee11b869,0.8441304,0.8441304
73d2870a-af1b-11ea-a843-4865ee11b869,0.49650523,0.49650523
739f9ec2-af1b-11ea-9545-4865ee11b869,0.7634676,0.7634676
73c33b50-af1b-11ea-8e0c-4865ee11b869,0.8037611,0.8037611
73b4ed12-af1b-11ea-896e-4865ee11b869,0.7425916,0.7425916
74a4626e-af1b-11ea-9abf-4865ee11b869,0.6957567,0.6957567
74c346ec-af1b-11ea-ba31-4865ee11b869,0.45373374,0.45373374
74b483f8-af1b-11ea-9174-4865ee11b869,0.5548037,0.5548037
74ca6df8-af1b-11ea-82cc-4865ee11b869,0.53373617,0.53373617
74d16e0c-af1b-11ea-921e-4865ee11b869,0.96058136,0.96058136
74fcf41e-af1b-11ea-8d80-4865ee11b869,0.50465095,0.50465095
7544ef86-af1b-11ea-89be-4865ee11b869,0.35755372,0.35755372
75a45bc0-af1b-11ea-856a-4865ee11b869,0.91893315,0.91893315
761b9824-af1b-11ea-b454-4865ee11b869,0.7693306,0.7693306
762a0da2-af1b-11ea-bc9c-4865ee11b869,0.86329573,0.86329573
76315b2e-af1b-11ea-9719-4865ee11b869,0.9645765,0.9645765
764df780-af1b-11ea-821b-4865ee11b869,0.5654039,0.5654039
76bdbec2-af1b-11ea-acda-4865ee11b869,0.29478607,0.29478607
77171342-af1b-11ea-8c8e-4865ee11b869,0.65107155,0.65107155
770607f6-af1b-11ea-b56b-4865ee11b869,0.5199423,0.5199423
771efd1a-af1b-11ea-ab24-4865ee11b869,0.35247335,0.35247335
77269908-af1b-11ea-8281-4865ee11b869,0.4593585,0.4593585
772d5ed4-af1b-11ea-b4a2-4865ee11b869,0.8816642,0.8816642
77b08f02-af1b-11ea-bbc9-4865ee11b869,0.7677797,0.7677797
77b82af4-af1b-11ea-b521-4865ee11b869,0.6361136,0.6361136
781c9b6e-af1b-11ea-b837-4865ee11b869,0.7139716,0.7139716
782d0aee-af1b-11ea-ac31-4865ee11b869,0.82002604,0.82002604
787fd538-af1b-11ea-a370-4865ee11b869,0.80858207,0.80858207
78713912-af1b-11ea-bda5-4865ee11b869,0.55876577,0.55876577
7878870c-af1b-11ea-9f82-4865ee11b869,0.76348937,0.76348937
7886d54c-af1b-11ea-8735-4865ee11b869,0.87743384,0.87743384
789da918-af1b-11ea-9cc5-4865ee11b869,0.5432022,0.5432022
78f35698-af1b-11ea-bbff-4865ee11b869,0.9128242,0.9128242
79cf099e-af1b-11ea-a922-4865ee11b869,0.6779232,0.6779232
79f27eec-af1b-11ea-8748-4865ee11b869,0.69894534,0.69894534
79fbc75a-af1b-11ea-9592-4865ee11b869,0.60580504,0.60580504
7a0d9578-af1b-11ea-ac2e-4865ee11b869,0.80664253,0.80664253
7aeff908-af1b-11ea-aee4-4865ee11b869,0.573161,0.573161
7b5e275e-af1b-11ea-88fb-4865ee11b869,0.9423005,0.9423005
7b6c4e8c-af1b-11ea-9929-4865ee11b869,0.88142264,0.88142264
7b819cb6-af1b-11ea-b698-4865ee11b869,0.6244231,0.6244231
7b739c86-af1b-11ea-86cc-4865ee11b869,0.7449854,0.7449854
7b88c3c2-af1b-11ea-ba87-4865ee11b869,0.8471155,0.8471155
7b9dc400-af1b-11ea-8c9c-4865ee11b869,0.9073626,0.9073626
7bf41f6c-af1b-11ea-bd84-4865ee11b869,0.86823463,0.86823463
7c7c2d1a-af1b-11ea-8aec-4865ee11b869,0.7362105,0.7362105
7c8416e8-af1b-11ea-905f-4865ee11b869,0.6990393,0.6990393
7c996514-af1b-11ea-94b9-4865ee11b869,0.859961,0.859961
7c923e08-af1b-11ea-989e-4865ee11b869,0.91306895,0.91306895
7c8b16f4-af1b-11ea-87da-4865ee11b869,0.92363906,0.92363906
7cbcda78-af1b-11ea-9d90-4865ee11b869,0.8200905,0.8200905
7d2b9158-af1b-11ea-91a0-4865ee11b869,0.5798366,0.5798366
7df9f40c-af1b-11ea-996b-4865ee11b869,0.5047724,0.5047724
7e332c54-af1b-11ea-95c3-4865ee11b869,0.8041604,0.8041604
7e24de4c-af1b-11ea-9a44-4865ee11b869,0.64914066,0.64914066
7e487a86-af1b-11ea-b6e8-4865ee11b869,0.6006146,0.6006146
7ebd9698-af1b-11ea-b023-4865ee11b869,0.7018652,0.7018652
7ee63924-af1b-11ea-b446-4865ee11b869,0.71529967,0.71529967
7ef3c470-af1b-11ea-8ed2-4865ee11b869,0.80703276,0.80703276
7f2e0d82-af1b-11ea-8e88-4865ee11b869,0.8713154,0.8713154
7f46dbb0-af1b-11ea-943e-4865ee11b869,0.45275682,0.45275682
7f5daf7a-af1b-11ea-bca7-4865ee11b869,0.8436293,0.8436293
7f65e736-af1b-11ea-98a3-4865ee11b869,0.6540313,0.6540313
801a5ad2-af1b-11ea-b46c-4865ee11b869,0.74503636,0.74503636
80323f3a-af1b-11ea-aac7-4865ee11b869,0.5810719,0.5810719
803a021c-af1b-11ea-8819-4865ee11b869,0.9489457,0.9489457
80a27c48-af1b-11ea-86cd-4865ee11b869,0.95725644,0.95725644
80dc6c68-af1b-11ea-bc8a-4865ee11b869,0.7325259,0.7325259
815887cc-af1b-11ea-ab50-4865ee11b869,0.34683698,0.34683698
813adaee-af1b-11ea-bbf4-4865ee11b869,0.9150203,0.9150203
8189ea4c-af1b-11ea-8397-4865ee11b869,0.26540104,0.26540104
8191d44c-af1b-11ea-90db-4865ee11b869,0.4376354,0.4376354
8199e514-af1b-11ea-b879-4865ee11b869,0.66897076,0.66897076
81b2b350-af1b-11ea-9f88-4865ee11b869,0.72658503,0.72658503
81aa549e-af1b-11ea-a934-4865ee11b869,0.85591453,0.85591453
81ba4f30-af1b-11ea-bfa2-4865ee11b869,0.7186275,0.7186275
81caf974-af1b-11ea-8471-4865ee11b869,0.3242862,0.3242862
81d29562-af1b-11ea-8969-4865ee11b869,0.49172413,0.49172413
822842f0-af1b-11ea-b419-4865ee11b869,0.5327637,0.5327637
82537b7a-af1b-11ea-854e-4865ee11b869,0.3239023,0.3239023
825adce8-af1b-11ea-a938-4865ee11b869,0.88088113,0.88088113
826965d4-af1b-11ea-bd46-4865ee11b869,0.9549178,0.9549178
8283307a-af1b-11ea-9a57-4865ee11b869,0.36825696,0.36825696
8325e22c-af1b-11ea-ae18-4865ee11b869,0.7425779,0.7425779
8343dd0a-af1b-11ea-a4e9-4865ee11b869,0.9684118,0.9684118
83702618-af1b-11ea-971c-4865ee11b869,0.49574667,0.49574667
8334a524-af1b-11ea-b7d1-4865ee11b869,0.7491068,0.7491068
8379dc1c-af1b-11ea-91c0-4865ee11b869,0.9219281,0.9219281
84856a1c-af1b-11ea-b043-4865ee11b869,0.8275278,0.8275278
848cb824-af1b-11ea-8505-4865ee11b869,0.77210546,0.77210546
872ebf50-af1b-11ea-8b20-4865ee11b869,0.8613892,0.8613892
0809b55a-af21-11ea-8c1b-4865ee11b869,0.82247865,0.82247865
87661436-af1b-11ea-ba0c-4865ee11b869,0.6949609,0.6949609
875f141c-af1b-11ea-8843-4865ee11b869,0.76091915,0.76091915
88bce62e-af1b-11ea-9019-4865ee11b869,0.79686916,0.79686916
88e4c546-af1b-11ea-bedb-4865ee11b869,0.9495172,0.9495172
88ec612e-af1b-11ea-aa20-4865ee11b869,0.94830936,0.94830936
892a512c-af1b-11ea-bf9b-4865ee11b869,0.9174995,0.9174995
89803512-af1b-11ea-bd31-4865ee11b869,0.69509053,0.69509053
8a62500a-af1b-11ea-90b1-4865ee11b869,0.55009496,0.55009496
8a6a39e2-af1b-11ea-be26-4865ee11b869,0.54653,0.54653
8a9ab02c-af1b-11ea-be63-4865ee11b869,0.39864773,0.39864773
8ad8b408-af1b-11ea-8809-4865ee11b869,0.7692671,0.7692671
8b0a9e5e-af1b-11ea-9447-4865ee11b869,0.8209009,0.8209009
8b926186-af1b-11ea-9f45-4865ee11b869,0.42060506,0.42060506
8c7424de-af1b-11ea-b50b-4865ee11b869,0.6047759,0.6047759
8ca3a08a-af1b-11ea-be26-4865ee11b869,0.83743167,0.83743167
8c918488-af1b-11ea-a124-4865ee11b869,0.8745632,0.8745632
8c82d4b6-af1b-11ea-ab2c-4865ee11b869,0.8298924,0.8298924
8c99bc50-af1b-11ea-b563-4865ee11b869,0.6078208,0.6078208
8d06d954-af1b-11ea-b0d4-4865ee11b869,0.8322783,0.8322783
8d88d302-af1b-11ea-ad5b-4865ee11b869,0.36941057,0.36941057
8e47b0f4-af1b-11ea-8d67-4865ee11b869,0.72091246,0.72091246
0bedacfe-af21-11ea-bf85-4865ee11b869,0.33692876,0.33692876
0be65efe-af21-11ea-aff6-4865ee11b869,0.7449626,0.7449626
8e580d6c-af1b-11ea-965a-4865ee11b869,0.86984366,0.86984366
8e991c7a-af1b-11ea-a53b-4865ee11b869,0.7104977,0.7104977
8eae43b0-af1b-11ea-ab4e-4865ee11b869,0.5464627,0.5464627
8f12e78a-af1b-11ea-a9f5-4865ee11b869,0.61870414,0.61870414
8f8ea830-af1b-11ea-a033-4865ee11b869,0.65824014,0.65824014
8fcc269e-af1b-11ea-80cd-4865ee11b869,0.8148208,0.8148208
901448dc-af1b-11ea-8bff-4865ee11b869,0.82659173,0.82659173
908e69c0-af1b-11ea-b839-4865ee11b869,0.3391338,0.3391338
914db546-af1b-11ea-a852-4865ee11b869,0.88010883,0.88010883
91457d82-af1b-11ea-b994-4865ee11b869,0.9630467,0.9630467
913d6c90-af1b-11ea-9191-4865ee11b869,0.7647952,0.7647952
917a7364-af1b-11ea-9fb1-4865ee11b869,0.39168254,0.39168254
919e3752-af1b-11ea-89ec-4865ee11b869,0.7572321,0.7572321
93eca9d8-af1b-11ea-8f02-4865ee11b869,0.2439202,0.2439202
9472b558-af1b-11ea-b149-4865ee11b869,0.54699546,0.54699546
9480dc76-af1b-11ea-8693-4865ee11b869,0.8676059,0.8676059
9497b034-af1b-11ea-b6ca-4865ee11b869,0.5578774,0.5578774
949fc0fa-af1b-11ea-a9e1-4865ee11b869,0.93256956,0.93256956
94af46be-af1b-11ea-ac59-4865ee11b869,0.47857076,0.47857076
94e3db38-af1b-11ea-9c6a-4865ee11b869,0.81585777,0.81585777
951bddc6-af1b-11ea-8351-4865ee11b869,0.7743673,0.7743673
95ba1298-af1b-11ea-898d-4865ee11b869,0.15214474,0.15214474
95c8ae98-af1b-11ea-b55f-4865ee11b869,0.8714461,0.8714461
95c16098-af1b-11ea-83e5-4865ee11b869,0.4817412,0.4817412
95cfe94a-af1b-11ea-8f5c-4865ee11b869,0.9274187,0.9274187
95ece758-af1b-11ea-a561-4865ee11b869,0.5706242,0.5706242
9711c7ee-af1b-11ea-be45-4865ee11b869,0.19477764,0.19477764
97939810-af1b-11ea-9ca7-4865ee11b869,0.6749331,0.6749331
97a20db0-af1b-11ea-9e5f-4865ee11b869,0.95319086,0.95319086
97c16676-af1b-11ea-bbac-4865ee11b869,0.5969781,0.5969781
97c95062-af1b-11ea-928c-4865ee11b869,0.30154622,0.30154622
2c6b3b3c-9a72-11ec-b155-0242ac140002,0.6252528,0.6252528
62543e4c-9a72-11ec-b155-0242ac140002,0.16882315,0.16882315
981b7eda-af1b-11ea-8eef-4865ee11b869,0.67779857,0.67779857
983b4d1c-af1b-11ea-a576-4865ee11b869,0.60895395,0.60895395
798c7fd4-9a72-11ec-b155-0242ac140002,0.7739844,0.7739844
98d12330-af1b-11ea-a447-4865ee11b869,0.8562914,0.8562914
99133b5c-af1b-11ea-9077-4865ee11b869,0.7111935,0.7111935
991b2530-af1b-11ea-94ce-4865ee11b869,0.44246468,0.44246468
997b18d8-af1b-11ea-9126-4865ee11b869,0.5952491,0.5952491
999a8622-af1b-11ea-96a1-4865ee11b869,0.77309495,0.77309495
9bb14c3a-af1b-11ea-b7f8-4865ee11b869,0.27592197,0.27592197
9c01315e-af1b-11ea-9ddf-4865ee11b869,0.7315624,0.7315624
9c0fa664-af1b-11ea-8848-4865ee11b869,0.62854093,0.62854093
9c085864-af1b-11ea-b711-4865ee11b869,0.841632,0.841632
